"rgn_id","year","Spp","SumLandings"
17,2019,"PICOROCO",231.272
17,2019,"PIURE",1770.136
17,2019,"PULPO DEL SUR",4.865
17,2019,"REINETA",373.265
17,2019,"ROBALO",33.857
17,2019,"ROLLIZO",0.601
17,2019,"SIERRA",0.119
17,2019,"TOLLO",0.827
17,2019,"TUMBAO",6.119
17,2020,"ALMEJA",1433.848
17,2020,"CANGREJO DORADO DE J. FERNANDEZ",0.1
17,2020,"CARACOL PALO PALO",22.734
17,2020,"CARACOL PICUYO",0.253
17,2020,"CHOLGA",3.943
17,2020,"CHORITO",46.262
17,2020,"CHORO",6.82
17,2020,"CONGRIO COLORADO",0.857
17,2020,"CONGRIO DORADO",41.213
17,2020,"CORVINA",10.959
17,2020,"CULENGUE",94.778
17,2020,"ERIZO",662.963
17,2020,"JAIBA MARMOLA",62.602
17,2020,"JAIBA MORA",1.5
17,2020,"JAIBA PANCHOTE O CANGREJO",10.619
17,2020,"JAIBA PELUDA O PACHONA",14.294
17,2020,"JAIBA REMADORA",7.628
17,2020,"LAPA NEGRA",0.063
17,2020,"LUGA NEGRA O CRESPA",55.98
17,2020,"NAVAJUELA",0.15
17,2020,"OSTRA CHILENA",2.357
17,2020,"PEJEGALLO",0.68
17,2020,"PEJERREY DE MAR",63.284
17,2020,"PEPINO DE MAR",0.324
17,2020,"PICOROCO",190.046
17,2020,"PIURE",1303.658
17,2020,"PULPO DEL SUR",0.2
17,2020,"RAYA ESPINOSA",0.217
17,2020,"RAYA VOLANTIN",10.198
17,2020,"REINETA",620.291
17,2020,"ROBALO",28.357
17,2020,"ROLLIZO",0.106
17,2020,"SIERRA",0.25
17,2020,"TOLLO",1.006
17,2020,"TUMBAO",11.827
17,2021,"ALMEJA",1482.45
17,2021,"CARACOL PALO PALO",6.844
17,2021,"CHORITO",6.24
17,2021,"CHORO",0.1
17,2021,"COCHAYUYO",0.8
17,2021,"CONGRIO DORADO",34.501
17,2021,"CORVINA",7.828
17,2021,"CULENGUE",29.21
17,2021,"ERIZO",313.912
17,2021,"JAIBA MARMOLA",52.902
17,2021,"JAIBA PANCHOTE O CANGREJO",4.41
17,2021,"JAIBA PELUDA O PACHONA",9.43
17,2021,"JAIBA REMADORA",3.365
17,2021,"LISA",0.032
17,2021,"LUGA CUCHARA O CORTA",4.14
17,2021,"LUGA NEGRA O CRESPA",25.06
17,2021,"NAVAJUELA",0.975
17,2021,"OSTRA CHILENA",0.85
17,2021,"PEJEGALLO",0.54
17,2021,"PEJERREY DE MAR",53.559
17,2021,"PELILLO",2.3
17,2021,"PICOROCO",195.907
17,2021,"PIURE",1310.346
17,2021,"PULPO DEL SUR",0.157
17,2021,"REINETA",1062.344
17,2021,"ROBALO",28.292
17,2021,"SIERRA",0.42
17,2021,"TOLLO",2.315
17,2021,"TUMBAO",7.578
18,2017,"ALMEJA",6.187
18,2017,"BACALAO DE PROFUNDIDAD",28.503
18,2017,"CENTOLLA",89.915
18,2017,"CENTOLLON",0.05
18,2017,"CHANCHARRO",0.04
18,2017,"CHOLGA",22.885
18,2017,"CHORITO",1.815
18,2017,"CONGRIO DORADO",127.735
18,2017,"ERIZO",8018.671
18,2017,"JAIBA MARMOLA",2.219
18,2017,"LOCO",1.8
18,2017,"LUGA-ROJA",2721.757
18,2017,"MERLUZA DEL SUR O AUSTRAL",17.218
18,2017,"OSTION DEL SUR",80.158
18,2017,"PEJERREY DE MAR",0.971
18,2017,"ROBALO",4.912
18,2018,"ALMEJA",8.6
18,2018,"BACALAO DE PROFUNDIDAD",10.405
18,2018,"CENTOLLA",87.594
18,2018,"CENTOLLON",0.015
18,2018,"CHANCHARRO",0.1
18,2018,"CHOLGA",15.71
18,2018,"CHORITO",0.5
18,2018,"CONGRIO DORADO",47.467
18,2018,"ERIZO",7407.181
18,2018,"JAIBA MARMOLA",0.075
18,2018,"LUGA-ROJA",2875.533
18,2018,"MERLUZA DEL SUR O AUSTRAL",12.961
18,2018,"OSTION DEL SUR",89.929
18,2018,"PEJERREY DE MAR",0.935
18,2018,"ROBALO",2.822
18,2019,"ALMEJA",9.555
18,2019,"BACALAO DE PROFUNDIDAD",92.834
18,2019,"CENTOLLA",89.886
18,2019,"CENTOLLON",0.022
18,2019,"CHANCHARRO",0.094
18,2019,"CHOLGA",17.8
18,2019,"CHORITO",0.32
18,2019,"COJINOBA MOTEADA",0.023
18,2019,"CONGRIO DORADO",35.82
18,2019,"ERIZO",6987.364
18,2019,"JAIBA MARMOLA",0.11
18,2019,"LUGA-ROJA",2224.82
18,2019,"MERLUZA DEL SUR O AUSTRAL",8.869
18,2019,"OSTION DEL SUR",117.337
18,2019,"PEJERREY DE MAR",0.725
18,2019,"PULPO DEL SUR",0.02
18,2019,"ROBALO",1.768
18,2019,"SIERRA",0.006
18,2020,"ALMEJA",11.114
18,2020,"BACALAO DE PROFUNDIDAD",27.829
18,2020,"CENTOLLA",53.184
18,2020,"CHOLGA",29.935
18,2020,"CHORITO",3.3
18,2020,"COJINOBA DEL SUR O AZUL",0.058
18,2020,"CONGRIO DORADO",8.87
18,2020,"ERIZO",7692.752
18,2020,"JAIBA MARMOLA",0.02
18,2020,"JAIBA MORA",0.05
18,2020,"LUGA-ROJA",2138.494
18,2020,"MERLUZA DEL SUR O AUSTRAL",6.718
18,2020,"OSTION DEL SUR",149.85
18,2020,"PEJERREY DE MAR",0.04
18,2020,"ROBALO",0.967
18,2021,"ALMEJA",1.527
18,2021,"BACALAO DE PROFUNDIDAD",21.568
18,2021,"CENTOLLA",66.309
18,2021,"CHOLGA",5.097
18,2021,"CHORITO",0.35
18,2021,"CONGRIO DORADO",4.926
18,2021,"ERIZO",4770.645
18,2021,"LUGA-ROJA",1261.676
18,2021,"MERLUZA DEL SUR O AUSTRAL",1.891
18,2021,"OSTION DEL SUR",78.635
18,2021,"PEJERREY DE MAR",0.21
18,2021,"ROBALO",0.923
19,2017,"ALMEJA",0.937
19,2017,"CENTOLLA",392.155
19,2017,"CENTOLLON",256.725
19,2017,"CHOLGA",6.3
19,2017,"HUEPO O NAVAJA DE MAR",22.842
19,2017,"LUGA-ROJA",638.005
19,2017,"OSTION DEL SUR",36.388
19,2018,"ALMEJA",2.907
19,2018,"ANGUILA",2.382
19,2018,"BACALAO DE PROFUNDIDAD",14.39
19,2018,"CENTOLLA",309.347
19,2018,"CENTOLLON",133.657
19,2018,"CHOLGA",7.55
19,2018,"LUGA-ROJA",557.27
19,2018,"MERLUZA DEL SUR O AUSTRAL",0.063
19,2018,"OSTION DEL SUR",8.848
19,2019,"ALMEJA",0.983
19,2019,"CENTOLLA",411.894
19,2019,"CENTOLLON",69.341
19,2019,"CHOLGA",3.5
19,2019,"ERIZO",1.812
19,2019,"HUEPO O NAVAJA DE MAR",2.842
19,2019,"LUGA-ROJA",688.995
19,2019,"OSTION DEL SUR",5.414
19,2020,"ALMEJA",0.03
19,2020,"BACALAO DE PROFUNDIDAD",4.006
19,2020,"CENTOLLA",324.015
19,2020,"CENTOLLON",134.441
19,2020,"CONGRIO DORADO",2.309
19,2020,"ERIZO",132.654
19,2020,"LUGA-ROJA",399.656
19,2020,"OSTION DEL SUR",0.18
19,2021,"CENTOLLA",395.039
19,2021,"CENTOLLON",50.9
19,2021,"CONGRIO DORADO",19.877
19,2021,"ERIZO",72.126
19,2021,"LUGA-ROJA",331.35
21,2017,"ALMEJA",53.28
21,2017,"ANCHOVETA",2.525
21,2017,"BACALAO DE PROFUNDIDAD",159.636
21,2017,"BONITO",0.09
21,2017,"BROTULA",0.39
21,2017,"CABALLA",0.158
21,2017,"CABRILLA COMUN",0.015
21,2017,"CABRILLA ESPAÑOLA",0.015
21,2017,"CALAMAR",0.93
21,2017,"CENTOLLA",26.309
21,2017,"CENTOLLON",0.04
21,2017,"CHANCHARRO",1.553
21,2017,"CHOLGA",914.398
21,2017,"CHORITO",249.54
21,2017,"CHORO",12.12
21,2017,"COJINOBA DEL SUR O AZUL",0.12
21,2017,"CONGRIO COLORADO",0.594
21,2017,"CONGRIO DORADO",30.274
21,2017,"CORVINA",0.41
21,2017,"CULENGUE",3.86
21,2017,"HUEPO O NAVAJA DE MAR",14.45
21,2017,"JAIBA MARMOLA",0.49
21,2017,"JAIBA MORA",1.4
21,2017,"JIBIA O CALAMAR ROJO",0.15
21,2017,"JUREL",16.445
21,2017,"MERLUZA DEL SUR O AUSTRAL",644.605
21,2017,"PEJEGALLO",5.333
21,2017,"PEJERREY DE MAR",99.335
21,2017,"PIURE",0.54
21,2017,"PULPO DEL SUR",18.655
21,2017,"PUYE",0.047
21,2017,"REINETA",574.412
21,2017,"ROBALO",2.439
21,2017,"ROLLIZO",0.053
21,2017,"SARDINA AUSTRAL",26.91
21,2017,"SARDINA COMUN",3.485
21,2017,"SIERRA",50.19
21,2018,"ALMEJA",38.832
21,2018,"ANCHOVETA",4.5
21,2018,"ANGUILA",0.008
21,2018,"ANGUILA BABOSA",0.007
21,2018,"ATUN LANZON",0.063
21,2018,"BACALAO DE PROFUNDIDAD",162.192
21,2018,"BLANQUILLO",0.009
21,2018,"CABALLA",0.148
21,2018,"CABRILLA COMUN",0.173
21,2018,"CABRILLA ESPAÑOLA",0.014
21,2018,"CARACOL PALO PALO",2.1
21,2018,"CENTOLLA",22.974
21,2018,"CENTOLLON",0.008
21,2018,"CHANCHARRO",1.048
21,2018,"CHOLGA",602.337
21,2018,"CHORITO",41.557
21,2018,"CHORO",4.952
21,2018,"COJINOBA DEL SUR O AZUL",0.238
21,2018,"CONGRIO COLORADO",0.488
21,2018,"CONGRIO DORADO",40.247
21,2018,"CONGRIO NEGRO",0.129
21,2018,"CORVINA",1.21
21,2018,"CULENGUE",0.66
21,2018,"HUEPO O NAVAJA DE MAR",29.226
21,2018,"JAIBA LIMON",0.045
21,2018,"JAIBA MARMOLA",6.755
21,2018,"JAIBA MORA",0.015
21,2018,"JAIBA REINA",0.04
21,2018,"JIBIA O CALAMAR ROJO",0.015
21,2018,"JUREL",0.26
21,2018,"LENGUADO",0.027
21,2018,"LENGUADO DE OJOS CHICOS",0.025
21,2018,"MERLUZA DEL SUR O AUSTRAL",443.62
21,2018,"NAVAJUELA",3.25
21,2018,"PAMPANITO",0.019
21,2018,"PEJEGALLO",7.309
21,2018,"PEJERREY DE MAR",15.357
21,2018,"PICOROCO",0.1
21,2018,"PIURE",0.025
21,2018,"PULPO DEL SUR",9.312
21,2018,"PUYE",0.032
21,2018,"RAYA ESPINOSA",3.172
21,2018,"RAYA VOLANTIN",63.807
21,2018,"REINETA",777.515
21,2018,"ROBALO",1.381
21,2018,"ROLLIZO",0.551
21,2018,"SARDINA AUSTRAL",30.239
21,2018,"SARDINA COMUN",1.28
21,2018,"SIERRA",58.417
21,2018,"TOLLO",0.041
21,2018,"TUMBAO",1.93
21,2019,"ALMEJA",20.623
21,2019,"ANCHOVETA",4.31
21,2019,"BACALAO DE PROFUNDIDAD",218.154
21,2019,"BLANQUILLO",0.008
21,2019,"BROTULA",0.004
21,2019,"CABRILLA COMUN",0.04
21,2019,"CALAMAR",0.1
21,2019,"CENTOLLA",25.972
21,2019,"CENTOLLON",0.04
21,2019,"CHANCHARRO",0.076
21,2019,"CHOLGA",415.003
21,2019,"CHORITO",82.632
21,2019,"CHORO",5.65
21,2019,"COJINOBA DEL SUR O AZUL",0.049
21,2019,"CONGRIO COLORADO",1.928
21,2019,"CONGRIO DORADO",77.96
21,2019,"CONGRIO NEGRO",0.293
21,2019,"CORVINA",0.004
21,2019,"ERIZO",9.709
21,2019,"HUEPO O NAVAJA DE MAR",11.233
21,2019,"JAIBA MARMOLA",0.16
21,2019,"JIBIA O CALAMAR ROJO",1.208
21,2019,"JUREL",1
21,2019,"MERLUZA DEL SUR O AUSTRAL",527.132
21,2019,"PAMPANITO",0.006
21,2019,"PEJEGALLO",2.729
21,2019,"PEJERREY DE MAR",17.729
21,2019,"PULPO DEL SUR",2
21,2019,"PUYE",0.005
21,2019,"RAYA ESPINOSA",9.899
21,2019,"RAYA VOLANTIN",69.239
21,2019,"REINETA",334.874
21,2019,"ROBALO",0.113
21,2019,"ROLLIZO",0.04
21,2019,"SARDINA AUSTRAL",24.518
21,2019,"SARDINA COMUN",0.355
21,2019,"SIERRA",0.053
21,2019,"TOLLO",0.009
21,2020,"ALMEJA",5.08
21,2020,"ANCHOVETA",3
21,2020,"BACALAO DE PROFUNDIDAD",200.98
21,2020,"CENTOLLA",18.667
21,2020,"CHANCHARRO",0.01
21,2020,"CHOLGA",975.845
21,2020,"CHORITO",38.235
21,2020,"CHORO",1.05
21,2020,"CONGRIO COLORADO",5.872
21,2020,"CONGRIO DORADO",68.825
21,2020,"CORVINA",0.007
21,2020,"JAIBA MARMOLA",0.2
21,2020,"JUREL",0.06
21,2020,"MERLUZA DEL SUR O AUSTRAL",400.032
21,2020,"PAMPANITO",0.018
21,2020,"PEJEGALLO",2.469
21,2020,"PEJERREY DE MAR",166.751
21,2020,"PULPO DEL SUR",4.5
21,2020,"PUYE",0.024
21,2020,"RAYA ESPINOSA",8.692
21,2020,"RAYA VOLANTIN",45.974
21,2020,"REINETA",604.474
21,2020,"ROBALO",0.383
21,2020,"SARDINA AUSTRAL",7.1
21,2020,"SARDINA COMUN",0.02
21,2020,"SIERRA",1.24
21,2020,"TIBURON SARDINERO",0.15
21,2021,"ALMEJA",5.38
21,2021,"ANCHOVETA",33.133
21,2021,"BACALAO DE PROFUNDIDAD",144.283
21,2021,"BROTULA",0.013
21,2021,"CABRILLA COMUN",0.013
21,2021,"CENTOLLA",12.575
21,2021,"CHANCHARRO",0.823
21,2021,"CHOLGA",398.12
21,2021,"CHORITO",10.022
21,2021,"COJINOBA DEL SUR O AZUL",0.004
21,2021,"CONGRIO COLORADO",17.992
21,2021,"CONGRIO DORADO",59.411
21,2021,"CONGRIO NEGRO",0.013
21,2021,"CORVINA",0.004
21,2021,"JUREL",1.66
21,2021,"MERLUZA COMUN",0.01
21,2021,"MERLUZA DEL SUR O AUSTRAL",200.257
21,2021,"PAMPANITO",0.002
21,2021,"PEJEGALLO",0.704
21,2021,"PEJERREY DE MAR",130.914
21,2021,"PUYE",0.02
21,2021,"RAYA ESPINOSA",1.903
21,2021,"RAYA VOLANTIN",19.337
21,2021,"REINETA",603.669
21,2021,"ROBALO",0.42
21,2021,"ROLLIZO",0.023
21,2021,"SARDINA AUSTRAL",23.791
21,2021,"SARDINA COMUN",1.75
21,2021,"SIERRA",0.757
21,2021,"TOLLO",0.285
23,2017,"ALMEJA",0.011
23,2017,"BROTULA",0.075
23,2017,"CENTOLLA",213.942
23,2017,"CENTOLLON",97.88
23,2017,"CHANCHARRO",0.066
23,2017,"CHOLGA",28.413
23,2017,"CHORITO",8.65
23,2017,"CHORO",6.85
23,2017,"CONGRIO DORADO",21.563
23,2017,"ERIZO",3930.152
23,2017,"HUEPO O NAVAJA DE MAR",204.786
23,2017,"LUGA-ROJA",2953.841
23,2017,"MERLUZA DE COLA",0.04
23,2017,"MERLUZA DEL SUR O AUSTRAL",0.286
23,2017,"OSTION DEL SUR",149.366
23,2017,"PEJERREY DE MAR",1.496
23,2017,"ROBALO",1.353
23,2018,"ALMEJA",0.09
23,2018,"CENTOLLA",135.589
23,2018,"CENTOLLON",26.169
23,2018,"CHOLGA",172.24
23,2018,"CHORITO",87.298
23,2018,"CHORO",2.04
23,2018,"CONGRIO DORADO",37.962
23,2018,"CONGRIO PLATEADO",0.075
23,2018,"ERIZO",4513.499
23,2018,"HUEPO O NAVAJA DE MAR",21.7
23,2018,"LUGA-ROJA",3302.846
23,2018,"MERLUZA DE COLA",0.058
23,2018,"MERLUZA DEL SUR O AUSTRAL",4.399
23,2018,"OSTION DEL SUR",2.002
23,2018,"PEJERREY DE MAR",0.1
23,2018,"ROBALO",0.776
23,2019,"ANFELTIA",0.066
23,2019,"CENTOLLA",72.631
23,2019,"CENTOLLON",63.661
23,2019,"CHANCHARRO",0.254
23,2019,"CHOLGA",52.46
23,2019,"CHORITO",10.822
23,2019,"COJINOBA DEL SUR O AZUL",0.074
23,2019,"CONGRIO DORADO",10.523
23,2019,"ERIZO",4694.682
23,2019,"HUEPO O NAVAJA DE MAR",76.013
23,2019,"LUGA-ROJA",2364.346
23,2019,"MERLUZA DE COLA",0.318
23,2019,"MERLUZA DEL SUR O AUSTRAL",1.397
23,2019,"OSTION DEL SUR",62.36
23,2019,"PULPO DEL SUR",0.001
23,2019,"ROBALO",0.347
23,2020,"ALMEJA",0.4
23,2020,"CENTOLLA",69.335
23,2020,"CENTOLLON",0.905
23,2020,"CHANCHARRO",0.59
23,2020,"CHOLGA",24.399
23,2020,"CHORITO",5.65
23,2020,"CONGRIO DORADO",9.558
23,2020,"ERIZO",5935.611
23,2020,"LUGA-ROJA",1706.954
23,2020,"MERLUZA DE COLA",0.12
23,2020,"MERLUZA DEL SUR O AUSTRAL",0.901
23,2020,"OSTION DEL SUR",8.461
23,2020,"ROBALO",0.548
23,2021,"ALMEJA",3.5
23,2021,"CENTOLLA",37.503
23,2021,"CENTOLLON",1.257
23,2021,"CHANCHARRO",0.48
23,2021,"CHOLGA",3.7
23,2021,"CHORITO",1.8
23,2021,"CONGRIO COLORADO",0.07
23,2021,"CONGRIO DORADO",14.386
23,2021,"ERIZO",3006.257
23,2021,"LUGA-ROJA",732.594
23,2021,"MERLUZA DE COLA",0.274
23,2021,"MERLUZA DEL SUR O AUSTRAL",1.009
23,2021,"OSTION DEL SUR",4.183
23,2021,"PEJERREY DE MAR",0.6
23,2021,"ROBALO",0.36
24,2017,"CHORITO",3.9
24,2018,"ALMEJA",1.2
24,2019,"ALMEJA",3.4
24,2020,"ALMEJA",3.92
24,2020,"CHOLGA",35.674
24,2020,"CHORO",16.65
24,2021,"ALMEJA",1.9
24,2021,"CHOLGA",23.34
24,2021,"CHORITO",154.23
25,2017,"ALMEJA",0.332
25,2017,"CABRILLA ESPAÑOLA",0.026
25,2017,"CHANCHARRO",0.004
25,2017,"CULENGUE",0.33
25,2017,"ERIZO",0.384
25,2017,"JAIBA MORA",0.1
25,2017,"LAPA NEGRA",0.023
25,2017,"PICOROCO",0.018
25,2017,"PIURE",0.466
25,2017,"ROBALO",0.09
25,2017,"ROLLIZO",0.006
25,2017,"SIERRA",0.458
25,2018,"ALMEJA",0.144
25,2018,"CABRILLA COMUN",0.009
25,2018,"CHANCHARRO",0.021
25,2018,"LAPA NEGRA",0.022
25,2018,"LAPA REINA",0.015
25,2018,"PICOROCO",0.061
25,2018,"PIURE",0.256
25,2018,"SIERRA",0.71
25,2019,"ALMEJA",0.11
25,2019,"CABRILLA COMUN",0.009
25,2019,"CHANCHARRO",0.019
25,2019,"ERIZO",0.02
25,2019,"LAPA NEGRA",0.043
25,2019,"LAPA REINA",0.04
25,2019,"PICOROCO",0.082
25,2019,"PIURE",0.147
25,2019,"SIERRA",0.045
25,2020,"ALMEJA",0.05
25,2020,"COCHAYUYO",0.005
25,2020,"ERIZO",5.918
25,2020,"LAPA NEGRA",0.027
25,2020,"PICOROCO",0.022
25,2020,"PIURE",0.058
25,2021,"ALMEJA",0.02
25,2021,"ERIZO",0.076
25,2021,"PICOROCO",0.07
25,2021,"PIURE",0.078
25,2021,"ROBALO",0.013
25,2021,"SIERRA",0.335
26,2017,"ALMEJA",213.236
26,2017,"CENTOLLA",4.514
26,2017,"CHOLGA",0.009
26,2017,"CHORITO",0.05
26,2017,"CHORO",20.21
26,2017,"CULENGUE",11.018
26,2017,"ERIZO",1577.04
26,2017,"HUEPO O NAVAJA DE MAR",12.268
26,2017,"HUIRO",3152.923
26,2017,"JAIBA MARMOLA",80.633
26,2017,"LUGA-ROJA",637.699
26,2017,"LUGA NEGRA O CRESPA",1935.611
26,2017,"NAVAJUELA",0.023
26,2017,"PEJEGALLO",6.62
26,2017,"PULPO DEL SUR",29.467
26,2017,"ROBALO",0.318
26,2017,"ROLLIZO",0.04
26,2017,"SARDINA AUSTRAL",18
26,2017,"TUMBAO",0.698
26,2018,"ALMEJA",310.567
26,2018,"CENTOLLA",7.375
26,2018,"CHOLGA",0.925
26,2018,"CHORO",16.74
26,2018,"ERIZO",1354.903
26,2018,"HUEPO O NAVAJA DE MAR",30.074
26,2018,"HUIRO",3893.52
26,2018,"JAIBA MARMOLA",24.31
26,2018,"LUGA-ROJA",465.869
26,2018,"LUGA NEGRA O CRESPA",2219.289
26,2018,"NAVAJUELA",0.015
26,2018,"PEJEGALLO",3.615
26,2018,"PULPO DEL SUR",48.414
26,2018,"REINETA",3.05
26,2018,"ROBALO",0.04
26,2018,"SARDINA AUSTRAL",33.7
26,2018,"SARDINA COMUN",1.5
26,2019,"ALMEJA",195.789
26,2019,"ANCHOVETA",5.825
26,2019,"BACALADILLO O MOTE",0.221
26,2019,"CENTOLLA",11.284
26,2019,"CHOLGA",57.69
26,2019,"CHORO",139.68
26,2019,"COJINOBA DEL SUR O AZUL",0.71
26,2019,"ERIZO",1715.357
26,2019,"HUEPO O NAVAJA DE MAR",33.294
26,2019,"HUIRO",4394.006
