"rgn_id","year","Spp","SumLandings"
26,2019,"JAIBA MARMOLA",15.138
26,2019,"LUGA-ROJA",847.684
26,2019,"LUGA NEGRA O CRESPA",1539.657
26,2019,"MERLUZA DEL SUR O AUSTRAL",3.182
26,2019,"NAVAJUELA",0.028
26,2019,"PEJEGALLO",6.85
26,2019,"PULPO DEL SUR",42.394
26,2019,"SARDINA AUSTRAL",364.137
26,2019,"SARDINA COMUN",23.468
26,2019,"SIERRA",1.3
26,2020,"ALMEJA",458.294
26,2020,"CENTOLLA",3.866
26,2020,"CHOLGA",66.162
26,2020,"CHORO",175.379
26,2020,"ERIZO",1048.251
26,2020,"HUEPO O NAVAJA DE MAR",8.296
26,2020,"HUIRO",5445.163
26,2020,"JAIBA MARMOLA",67.43
26,2020,"JAIBA REINA",3.108
26,2020,"LUGA-ROJA",410.758
26,2020,"LUGA NEGRA O CRESPA",1942.229
26,2020,"PEJEGALLO",1.4
26,2020,"PULPO DEL SUR",40.03
26,2020,"ROLLIZO",0.01
26,2020,"SARDINA AUSTRAL",48.46
26,2020,"SARDINA COMUN",3
26,2021,"ALMEJA",300.687
26,2021,"ANCHOVETA",0.058
26,2021,"BACALADILLO O MOTE",0.005
26,2021,"CENTOLLA",11.699
26,2021,"CHOLGA",28.36
26,2021,"CHORO",49.914
26,2021,"CONGRIO COLORADO",0.017
26,2021,"ERIZO",621.758
26,2021,"HUIRO",6301.95
26,2021,"JAIBA MARMOLA",94.627
26,2021,"JAIBA REINA",0.6
26,2021,"LANGOSTINO DE LOS CANALES",0.446
26,2021,"LUGA-ROJA",337.699
26,2021,"LUGA NEGRA O CRESPA",1283.853
26,2021,"MERLUZA DEL SUR O AUSTRAL",3
26,2021,"PULPO DEL SUR",36.653
26,2021,"ROBALO",0.866
26,2021,"SARDINA AUSTRAL",449.903
26,2021,"SARDINA COMUN",0.222
27,2017,"ALMEJA",7351.025
27,2017,"BACALAO DE PROFUNDIDAD",411.325
27,2017,"CARACOL TRUMULCO",3.24
27,2017,"CENTOLLA",37.91
27,2017,"CHOLGA",11.311
27,2017,"CHORITO",107.72
27,2017,"CHORO",62.28
27,2017,"CONGRIO COLORADO",0.049
27,2017,"CONGRIO DORADO",1.889
27,2017,"CORVINA",16.414
27,2017,"CULENGUE",37.61
27,2017,"ERIZO",4476.695
27,2017,"HUIRO",2.5
27,2017,"JAIBA MARMOLA",1493.105
27,2017,"LUGA-ROJA",5708.613
27,2017,"LUGA NEGRA O CRESPA",497.69
27,2017,"NAVAJUELA",0.195
27,2017,"OSTRA CHILENA",0.4
27,2017,"PEJEGALLO",5.518
27,2017,"PEJERREY DE MAR",0.065
27,2017,"PEPINO DE MAR",20.979
27,2017,"PULPO DEL SUR",152.648
27,2017,"PULPO ENANO",0.012
27,2017,"REINETA",9.366
27,2017,"ROBALO",0.552
27,2017,"SIERRA",6.39
27,2017,"TOLLO",0.669
27,2018,"ALMEJA",4990.906
27,2018,"BACALAO DE PROFUNDIDAD",295.87
27,2018,"CARACOL PALO PALO",111.84
27,2018,"CARACOL TRUMULCO",12.292
27,2018,"CENTOLLA",29.827
27,2018,"CHOLGA",5.275
27,2018,"CHORITO",57.765
27,2018,"CHORO",74
27,2018,"COCHAYUYO",0.06
27,2018,"CONGRIO COLORADO",0.03
27,2018,"CONGRIO NEGRO",0.1
27,2018,"CORVINA",26.149
27,2018,"CULENGUE",41.433
27,2018,"ERIZO",3986.272
27,2018,"JAIBA MARMOLA",2042.888
27,2018,"LUGA-ROJA",5147.732
27,2018,"LUGA NEGRA O CRESPA",1077.879
27,2018,"NAVAJUELA",0.62
27,2018,"PEJEGALLO",5.662
27,2018,"PEJERREY DE MAR",0.14
27,2018,"PEPINO DE MAR",153.47
27,2018,"PULPO DEL SUR",83.979
27,2018,"REINETA",12.548
27,2018,"ROBALO",0.084
27,2018,"SARDINA AUSTRAL",27.475
27,2018,"SARDINA COMUN",0.615
27,2018,"SIERRA",0.08
27,2018,"TOLLO",3.572
27,2019,"ALMEJA",5223.387
27,2019,"BACALAO DE PROFUNDIDAD",339.865
27,2019,"CARACOL PALO PALO",0.72
27,2019,"CARACOL TRUMULCO",10.2
27,2019,"CENTOLLA",120.158
27,2019,"CHOLGA",12.616
27,2019,"CHORITO",86.295
27,2019,"CHORO",208.439
27,2019,"CONGRIO COLORADO",0.2
27,2019,"CONGRIO DORADO",1.904
27,2019,"CORVINA",15.127
27,2019,"ERIZO",3669.333
27,2019,"HUIRO",14.8
27,2019,"JAIBA MARMOLA",1418.902
27,2019,"JIBIA O CALAMAR ROJO",0.552
27,2019,"LUGA-ROJA",5823.016
27,2019,"LUGA NEGRA O CRESPA",434.249
27,2019,"PEJEGALLO",1.851
27,2019,"PEJERREY DE MAR",0.12
27,2019,"PEPINO DE MAR",84.351
27,2019,"PULPO DEL SUR",141.633
27,2019,"REINETA",28.4
27,2019,"ROBALO",1.111
27,2019,"ROLLIZO",0.038
27,2019,"SIERRA",0.15
27,2019,"TOLLO",1.417
27,2020,"ALMEJA",5068.593
27,2020,"ANCHOVETA",0.007
27,2020,"BACALADILLO O MOTE",0.003
27,2020,"BACALAO DE PROFUNDIDAD",54.304
27,2020,"BLANQUILLO",0.031
27,2020,"CARACOL PALO PALO",0.025
27,2020,"CARACOL TRUMULCO",2.17
27,2020,"CENTOLLA",9.212
27,2020,"CHOLGA",19.938
27,2020,"CHORITO",7.003
27,2020,"CHORO",69.861
27,2020,"COCHAYUYO",8.5
27,2020,"CONGRIO COLORADO",0.015
27,2020,"CORVINA",1.18
27,2020,"ERIZO",5813.191
27,2020,"JAIBA MARMOLA",1092.803
27,2020,"JAIBA MORA",3.411
27,2020,"JIBIA O CALAMAR ROJO",1
27,2020,"LUGA-ROJA",5136.669
27,2020,"LUGA NEGRA O CRESPA",1889.708
27,2020,"PEJERREY DE MAR",0.025
27,2020,"PIURE",1.9
27,2020,"PULPO DEL SUR",52.42
27,2020,"REINETA",23.523
27,2020,"ROBALO",0.092
27,2020,"ROLLIZO",0.152
27,2020,"SARDINA AUSTRAL",0.025
27,2020,"SARDINA COMUN",0.015
27,2020,"SIERRA",0.038
27,2021,"ALMEJA",4463.467
27,2021,"BACALAO DE PROFUNDIDAD",247.478
27,2021,"BLANQUILLO",0.032
27,2021,"CARACOL TRUMULCO",6.028
27,2021,"CENTOLLA",10.719
27,2021,"CHOLGA",0.87
27,2021,"CHORITO",47.93
27,2021,"CHORO",82.449
27,2021,"CORVINA",1.47
27,2021,"ERIZO",4006.813
27,2021,"JAIBA MARMOLA",933.73
27,2021,"JAIBA MORA",2
27,2021,"LUGA-ROJA",4651.337
27,2021,"LUGA NEGRA O CRESPA",1144.066
27,2021,"NAVAJUELA",4.5
27,2021,"OSTRA CHILENA",1.382
27,2021,"PEJERREY DE MAR",0.373
27,2021,"PULPO DEL SUR",142.214
27,2021,"REINETA",31.146
27,2021,"ROBALO",1.032
27,2021,"ROLLIZO",0.091
27,2021,"SARDINA AUSTRAL",2.813
27,2021,"SIERRA",1.068
28,2017,"ALMEJA",261.561
28,2017,"CABRILLA COMUN",0.006
28,2017,"CENTOLLA",2.879
28,2017,"CENTOLLON",0.015
28,2017,"CHOLGA",464.554
28,2017,"CHORO",81.93
28,2017,"CONGRIO COLORADO",0.007
28,2017,"CONGRIO DORADO",0.382
28,2017,"CONGRIO NEGRO",0.03
28,2017,"CULENGUE",178.796
28,2017,"ERIZO",213.946
28,2017,"HUEPO O NAVAJA DE MAR",0.7
28,2017,"JAIBA MARMOLA",8.767
28,2017,"JULIANA O TAWERA",65.031
28,2017,"LUGA-ROJA",20.765
28,2017,"LUGA NEGRA O CRESPA",47
28,2017,"MERLUZA DEL SUR O AUSTRAL",175.407
28,2017,"NAVAJUELA",39.836
28,2017,"PEJEGALLO",5.038
28,2017,"PEJERREY DE MAR",0.112
28,2017,"PELILLO",4.9
28,2017,"PULPO DEL SUR",4.594
28,2017,"ROBALO",0.024
28,2017,"ROLLIZO",0.14
28,2017,"SIERRA",0.006
28,2017,"TUMBAO",72.159
28,2018,"ALMEJA",344.624
28,2018,"CABRILLA COMUN",0.016
28,2018,"CARACOL PALO PALO",3.038
28,2018,"CENTOLLA",4.597
28,2018,"CHANCHARRO",0.239
28,2018,"CHOLGA",591.863
28,2018,"CHORITO",0.547
28,2018,"CHORO",164.04
28,2018,"COCHAYUYO",0.018
28,2018,"CONGRIO COLORADO",1.641
28,2018,"CONGRIO DORADO",2.039
28,2018,"CONGRIO NEGRO",0.011
28,2018,"CORVINA",0.14
28,2018,"CULENGUE",130.67
28,2018,"ERIZO",204.811
28,2018,"HUEPO O NAVAJA DE MAR",25.69
28,2018,"JAIBA MARMOLA",13.126
28,2018,"JULIANA O TAWERA",175.135
28,2018,"LUCHE",0.255
28,2018,"LUGA-ROJA",21.209
28,2018,"LUGA NEGRA O CRESPA",188.19
28,2018,"MERLUZA DEL SUR O AUSTRAL",201.108
28,2018,"NAVAJUELA",98.51
28,2018,"PEJEGALLO",26.963
28,2018,"PEJERREY DE MAR",0.042
28,2018,"PULPO DEL SUR",14.992
28,2018,"RAYA VOLANTIN",0.482
28,2018,"ROBALO",0.433
28,2018,"ROLLIZO",4.691
28,2018,"SARDINA AUSTRAL",2
28,2018,"TUMBAO",110.65
28,2019,"ALMEJA",461.408
28,2019,"CENTOLLA",2.776
28,2019,"CENTOLLON",0.02
28,2019,"CHANCHARRO",0.261
28,2019,"CHOLGA",1086.265
28,2019,"CHORO",101.58
28,2019,"CONGRIO COLORADO",1.324
28,2019,"CONGRIO DORADO",0.632
28,2019,"CONGRIO NEGRO",0.27
28,2019,"CORVINA",1.129
28,2019,"CULENGUE",147.884
28,2019,"ERIZO",330.106
28,2019,"HUEPO O NAVAJA DE MAR",36.405
28,2019,"JAIBA MARMOLA",11.15
28,2019,"JULIANA O TAWERA",300.104
28,2019,"LUCHE",0.06
28,2019,"LUGA-ROJA",198.081
28,2019,"LUGA NEGRA O CRESPA",0.2
28,2019,"MERLUZA DEL SUR O AUSTRAL",324.621
28,2019,"NAVAJUELA",37.179
28,2019,"PEJEGALLO",14.086
28,2019,"PEJERREY DE MAR",0.523
28,2019,"PULPO DEL SUR",25.838
28,2019,"RAYA ESPINOSA",0.145
28,2019,"RAYA VOLANTIN",10.229
28,2019,"ROBALO",0.069
28,2019,"ROLLIZO",1.835
28,2019,"SARDINA AUSTRAL",3
28,2019,"SIERRA",0.095
28,2019,"TOLLO",0.061
28,2019,"TUMBAO",127.914
28,2020,"ALMEJA",137.745
28,2020,"ATUN LANZON",0.025
28,2020,"CENTOLLA",2.117
28,2020,"CHANCHARRO",3.96
28,2020,"CHOLGA",1024.761
28,2020,"CHORITO",14.25
28,2020,"CHORO",176.398
28,2020,"CONGRIO COLORADO",4.23
28,2020,"CONGRIO DORADO",1.386
28,2020,"CORVINA",0.493
28,2020,"CULENGUE",33.349
28,2020,"ERIZO",353.199
28,2020,"JAIBA MARMOLA",0.1
28,2020,"JULIANA O TAWERA",158.57
28,2020,"LUGA-ROJA",67.476
28,2020,"MERLUZA DE COLA",0.01
28,2020,"MERLUZA DEL SUR O AUSTRAL",398.276
28,2020,"NAVAJUELA",2.84
28,2020,"PEJEGALLO",12.261
28,2020,"PEJERREY DE MAR",4.458
28,2020,"PULPO DEL SUR",34.977
28,2020,"RAYA ESPINOSA",1.61
28,2020,"ROBALO",0.925
28,2020,"ROLLIZO",4.199
28,2020,"SIERRA",0.165
28,2020,"TOLLO",0.101
28,2020,"TUMBAO",31.385
28,2021,"ALMEJA",144.205
28,2021,"CENTOLLA",3.894
28,2021,"CENTOLLON",0.005
28,2021,"CHANCHARRO",0.828
28,2021,"CHOLGA",362.167
28,2021,"CHORO",134.482
28,2021,"CONGRIO COLORADO",2.855
28,2021,"CONGRIO DORADO",0.43
28,2021,"CONGRIO NEGRO",0.143
28,2021,"CORVINA",0.259
28,2021,"CULENGUE",5.05
28,2021,"ERIZO",146.576
28,2021,"JAIBA MARMOLA",0.355
28,2021,"JULIANA O TAWERA",28.322
28,2021,"LUGA-ROJA",20.179
28,2021,"MERLUZA COMUN",0.005
28,2021,"MERLUZA DEL SUR O AUSTRAL",227.958
28,2021,"NAVAJUELA",17.783
28,2021,"OSTRA CHILENA",1.973
28,2021,"PEJEGALLO",8.872
28,2021,"PEJERREY DE MAR",5.127
28,2021,"PULPO DEL SUR",71.523
28,2021,"ROBALO",0.564
28,2021,"ROLLIZO",2.102
28,2021,"SIERRA",0.172
28,2021,"TOLLO",0.055
28,2021,"TUMBAO",7.31
29,2017,"ALMEJA",3.25
29,2017,"CABRILLA COMUN",0.02
29,2017,"CENTOLLA",2.05
29,2017,"CONGRIO DORADO",0.339
29,2017,"ERIZO",10.25
29,2017,"HUIRO",32.483
29,2017,"JAIBA MARMOLA",1.993
29,2017,"LUGA-ROJA",23.3
29,2017,"LUGA NEGRA O CRESPA",52.41
29,2017,"MERLUZA DEL SUR O AUSTRAL",18.873
29,2017,"ROBALO",0.01
29,2018,"ALMEJA",42.965
29,2018,"BROTULA",0.039
29,2018,"CENTOLLA",0.02
29,2018,"CHOLGA",0.03
29,2018,"CHORO",0.04
29,2018,"CONGRIO DORADO",5.278
29,2018,"ERIZO",26.009
29,2018,"HUIRO",10.2
29,2018,"LUGA NEGRA O CRESPA",24.5
29,2018,"MERLUZA DEL SUR O AUSTRAL",21.34
29,2018,"OSTRA CHILENA",0.03
29,2018,"PEJEGALLO",0.4
29,2018,"PEJERREY DE MAR",0.2
29,2018,"PULPO DEL SUR",0.45
29,2018,"ROBALO",0.64
29,2018,"SIERRA",0.35
29,2019,"ALMEJA",25.95
29,2019,"CENTOLLA",0.421
29,2019,"CONGRIO DORADO",6.507
29,2019,"ERIZO",89.073
29,2019,"LUGA NEGRA O CRESPA",5
29,2019,"MERLUZA DEL SUR O AUSTRAL",36.095
29,2019,"PULPO DEL SUR",1.85
29,2020,"CHOLGA",0.717
29,2020,"CONGRIO COLORADO",0.045
29,2020,"CONGRIO DORADO",3.174
29,2020,"ERIZO",26.551
29,2020,"JULIANA O TAWERA",1.8
29,2020,"LUGA NEGRA O CRESPA",3
29,2020,"MERLUZA DEL SUR O AUSTRAL",11.423
29,2020,"PEJEGALLO",0.95
29,2020,"PULPO DEL SUR",0.28
29,2020,"ROBALO",0.078
29,2020,"ROLLIZO",0.035
29,2021,"ALMEJA",0.1
29,2021,"CENTOLLA",2.243
29,2021,"CHOLGA",0.1
29,2021,"CONGRIO DORADO",2.179
29,2021,"ERIZO",13.197
29,2021,"LUGA-ROJA",3
29,2021,"MERLUZA DEL SUR O AUSTRAL",19.475
29,2021,"PEJEGALLO",0.66
29,2021,"PEJERREY DE MAR",0.025
29,2021,"PULPO DEL SUR",0.131
29,2021,"RAYA ESPINOSA",0.04
29,2021,"ROBALO",0.141
29,2021,"SIERRA",0.15
30,2017,"CHOLGA",1.8
31,2017,"ALMEJA",2
31,2017,"CENTOLLA",25.322
31,2017,"CENTOLLON",0.637
31,2017,"CHOLGA",4
31,2017,"CONGRIO DORADO",6.427
31,2017,"ERIZO",0.36
31,2017,"LUGA-ROJA",44.397
31,2017,"PEJERREY DE MAR",1.61
31,2017,"ROBALO",2.75
31,2018,"ALMEJA",1.6
31,2018,"CENTOLLA",10.921
31,2018,"CENTOLLON",0.831
31,2018,"CHOLGA",4
31,2018,"COJINOBA DEL SUR O AZUL",0.004
31,2018,"CONGRIO DORADO",5.381
31,2018,"ERIZO",23.558
31,2018,"LUGA-ROJA",3.744
31,2018,"MERLUZA DEL SUR O AUSTRAL",7.97
31,2018,"ROBALO",0.05
31,2019,"CENTOLLA",43.168
31,2019,"CENTOLLON",21.817
31,2019,"CHOLGA",0.8
31,2019,"ERIZO",8.2
31,2020,"CENTOLLA",45.162
31,2020,"CENTOLLON",1
31,2020,"ERIZO",21.563
31,2020,"LUGA-ROJA",5.334
31,2020,"ROBALO",0.3
31,2021,"CENTOLLA",37.817
31,2021,"CENTOLLON",5.145
31,2021,"ROBALO",0.1
33,2017,"ALMEJA",0.03
33,2017,"BONITO",1.85
33,2017,"CABRILLA ESPAÑOLA",0.002
33,2017,"CHORO",0.13
33,2017,"COCHAYUYO",103.653
33,2017,"COJINOBA DEL SUR O AZUL",0.64
33,2017,"CONGRIO COLORADO",0.62
33,2017,"CORVINA",6.583
33,2017,"ERIZO",6.648
33,2017,"HUIRO NEGRO O CHASCON",40.265
33,2017,"HUIRO PALO",0.1
33,2017,"JAIBA MORA",0.045
33,2017,"JAIBA PELUDA O PACHONA",0.003
33,2017,"LAPA ROSADA",0.03
33,2017,"LUGA NEGRA O CRESPA",0.3
33,2017,"PEJEGALLO",0.795
33,2017,"PIURE",0.583
33,2017,"REINETA",3.6
33,2017,"ROBALO",0.015
33,2017,"SIERRA",237.118
33,2018,"BLANQUILLO",0.01
33,2018,"CABRILLA COMUN",0.015
33,2018,"CHANCHARRO",0.339
33,2018,"CHORITO",0.01
33,2018,"CHORO",0.2
33,2018,"COCHAYUYO",161.45
33,2018,"CONGRIO COLORADO",0.095
33,2018,"CORVINA",1.354
33,2018,"ERIZO",12.871
33,2018,"HUIRO NEGRO O CHASCON",0.57
33,2018,"JAIBA MORA",0.021
33,2018,"JAIBA PACO",0.1
33,2018,"JAIBA REMADORA",0.05
33,2018,"JIBIA O CALAMAR ROJO",0.75
33,2018,"LAPA NEGRA",1.467
33,2018,"LAPA ROSADA",0.088
33,2018,"LUGA NEGRA O CRESPA",18.63
33,2018,"PEJEGALLO",0.021
33,2018,"PICOROCO",0.109
33,2018,"PIURE",1.658
33,2018,"PULPO ENANO",0.01
33,2018,"RAYA VOLANTIN",7.565
33,2018,"SIERRA",20.283
33,2019,"BLANQUILLO",0.04
33,2019,"CABRILLA COMUN",0.042
33,2019,"CABRILLA ESPAÑOLA",0.01
33,2019,"CHANCHARRO",0.265
33,2019,"CHORO",0.2
33,2019,"COCHAYUYO",73.94
33,2019,"CONGRIO COLORADO",0.815
33,2019,"CORVINA",0.458
33,2019,"ERIZO",12.96
33,2019,"JAIBA MARMOLA",0.13
33,2019,"JAIBA MORA",0.05
33,2019,"JAIBA PACO",0.36
33,2019,"JAIBA REINA",0.012
33,2019,"JAIBA REMADORA",0.045
33,2019,"LAPA NEGRA",1.825
33,2019,"LAPA ROSADA",0.285
33,2019,"PEJEGALLO",0.132
33,2019,"PEJERREY DE MAR",0.036
33,2019,"PIURE",5.38
33,2019,"RAYA VOLANTIN",27.267
33,2019,"ROLLIZO",0.008
33,2019,"SIERRA",5.62
33,2019,"VIEJA O MULATA",0.01
33,2020,"BROTULA",0.01
33,2020,"CABRILLA COMUN",0.02
33,2020,"CABRILLA ESPAÑOLA",0.028
33,2020,"CHANCHARRO",0.394
33,2020,"COCHAYUYO",19.824
33,2020,"CONGRIO COLORADO",1.087
33,2020,"ERIZO",58.473
33,2020,"JAIBA MORA",0.13
33,2020,"JAIBA PACO",0.5
33,2020,"JAIBA PELUDA O PACHONA",0.003
33,2020,"JAIBA REINA",0.004
33,2020,"JAIBA REMADORA",0.236
33,2020,"LAPA NEGRA",0.98
33,2020,"LENGUADO",0.003
33,2020,"PEJEGALLO",0.109
33,2020,"PICOROCO",0.015
33,2020,"PIURE",1.44
33,2020,"PULPO ENANO",0.002
33,2020,"RAYA ESPINOSA",0.124
33,2020,"RAYA VOLANTIN",78.39
33,2020,"REINETA",3.5
33,2020,"ROLLIZO",0.149
33,2020,"SIERRA",3.216
33,2021,"CHANCHARRO",0.115
33,2021,"COCHAYUYO",8.2
33,2021,"CONGRIO COLORADO",0.154
33,2021,"CORVINA",0.108
33,2021,"ERIZO",93.004
33,2021,"HUIRO NEGRO O CHASCON",0.3
33,2021,"JAIBA PACO",0.27
33,2021,"JAIBA REINA",0.045
33,2021,"JAIBA REMADORA",0.07
33,2021,"LAPA NEGRA",0.555
33,2021,"LAPA ROSADA",0.3
33,2021,"LENGUADO",0.025
33,2021,"PEJEGALLO",0.072
33,2021,"PIURE",0.95
33,2021,"RAYA ESPINOSA",1.301
33,2021,"RAYA VOLANTIN",100.091
33,2021,"ROLLIZO",0.02
33,2021,"SIERRA",3.905
36,2017,"CONGRIO DORADO",10.887
36,2017,"LUGA-ROJA",130.665
36,2018,"CENTOLLA",0.017
36,2018,"COJINOBA DEL SUR O AZUL",0.644
36,2018,"CONGRIO DORADO",2.566
36,2018,"JAIBA MARMOLA",0.012
36,2018,"LUGA-ROJA",814.985
36,2018,"MERLUZA DEL SUR O AUSTRAL",2.575
36,2018,"REINETA",0.223
36,2019,"CENTOLLA",0.938
36,2019,"CONGRIO DORADO",2.129
36,2019,"LUGA-ROJA",1217.484
36,2019,"MERLUZA DEL SUR O AUSTRAL",0.056
36,2019,"REINETA",0.138
36,2020,"CENTOLLA",0.031
36,2020,"CONGRIO DORADO",0.047
36,2020,"JAIBA MARMOLA",0.047
36,2020,"MERLUZA DEL SUR O AUSTRAL",0.018
36,2020,"PEJERREY DE MAR",0.018
36,2020,"RAYA ESPINOSA",0.012
36,2020,"RAYA VOLANTIN",0.008
36,2020,"REINETA",0.006
36,2020,"ROBALO",0.055
36,2021,"LUGA-ROJA",211.288
